RegulationId,RegistarId,Naslov,Vazenje,Dario_StupanjeNaSnagu,Dario_DatumPrimjene,Rezultati
18598,21764,"Odluka o proglaÅ¡enju 1. faze Projekta TuristiÄko naselje ""Uvala Livka, Otok Å olta"" strateÅ¡kim investicijskim projektom Republike Hrvatske",Odluka stupa na snagu 31. 10. 2019.,31.10.2019,,1
18599,21765,Pravilnik o postupku procjene rizika od pranja novca i financiranja terorizma te naÄinu provoÄ‘enja mjera pojednostavljene i pojaÄane dubinske analize,Pravilnik stupa na snagu 7. 11. 2019.,07.11.2019,,1
18600,21766,Pravilnik o postupku prijma vjeÅ¾benika u pravosudna tijela,"Pravilnik stupa na snagu 14. 11. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o teorijskom i praktiÄnom struÄnom obrazovanju vjeÅ¾benika u pravosudnim tijelima (Narodne novine, br. 96/09, 4/10 i 20/19) u dijelu koji se odnosi na vrednovanje kandidata za vjeÅ¾benike u pravosudnim tijelima.",14.11.2019,,1
18601,21767,Pravilnik o programu i naÄinu provedbe struÄnog usavrÅ¡avanja predsjednika sudova i drÅ¾avnih odvjetnika,Pravilnik stupa na snagu 14. 11. 2019.,14.11.2019,,1
18602,21768,Pravilnik o postupku izbora pravosudnih inspektora i naÄinu provedbe inspekcijskih nadzora,Pravilnik stupa na snagu 14. 11. 2019.,14.11.2019,,1
18603,21769,Pravilnik o posebnom reÅ¾imu upravljanja ribolovom u dijelu akvatorija JabuÄke kotline,"Pravilnik stupa na snagu 7. 11. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o posebnom reÅ¾imu upravljanja u dijelu akvatorija JabuÄke kotline (Narodne novine, br. 90/17).<br/>",07.11.2019,,1
18604,21770,"Pravilnik o poÄetku, zavrÅ¡etku i rasporedu radnog vremena zdravstvenih ustanova i privatnih zdravstvenih radnika u ordinaciji u mreÅ¾i javne zdravstvene sluÅ¾be","Pravilnik stupa na snagu 14. 11. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o poÄetku, zavrÅ¡etku i rasporedu radnog vremena zdravstvenih ustanova i privatnih zdravstvenih radnika u mreÅ¾i javne zdravstvene sluÅ¾be (Narodne novine, br. 4/14).",14.11.2019,,1
18607,21773,Uredba o nazivima radnih mjesta i koeficijentima sloÅ¾enosti poslova za radna mjesta u DrÅ¾avnom inspektoratu,Uredba stupa na snagu 1. 12. 2019.,01.12.2019,,1
18608,21774,Odluka o iznosu novÄane naknade za polaganje ispita drÅ¾avne mature,Odluka stupa na 7. 11. 2019.,,,0
18609,21775,"Pravilnik o naÄinu pribavljanja podataka, sadrÅ¾aju izvjeÅ¡Ä‡a te rokovima dostave podataka iz srediÅ¡njeg depozitorija",Pravilnik stupa na snagu 15. 11. 2019.,15.11.2019,,1
18610,21776,Pravila organiziranja trÅ¾iÅ¡ta elektriÄne energije,"Pravila stupaju na snagu 15. 11. 2019.<br/>
Prestaju vaÅ¾iti Pravila organiziranja trÅ¾iÅ¡ta elektriÄne energije (Narodne novine, br. 121/15, 48/16 i 50/18).",15.11.2019,,1
18611,21777,Odluka o opÄ‡inskim porezima OpÄ‡ine Orle,"Odluka stupa na snagu 1. 12. 2019.<br/>
Prestaje vaÅ¾iti Odluka o opÄ‡inskim porezima OpÄ‡ine Orle (Narodne novine, broj 112/02 i 74/19).",01.12.2019,,1
18613,21779,Pravilnik o elektroniÄkom poslovanju korisnika i ovlaÅ¡tenih korisnika sustava zemljiÅ¡nih knjiga,"Pravilnik stupa na snagu 16. 11. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o tehniÄkim i drugim uvjetima elektroniÄkog poslovanja u zemljiÅ¡nim knjigama (Narodne novine, br. 119/15., 23/17. i 106/18.).",16.11.2019,,1
18615,21781,Pravilnik o struÄnoj sluÅ¾bi za provedbu lovnogospodarskih planova,"Pravilnik stupa na snagu 16. 11. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o struÄnoj sluÅ¾bi za provedbu lovnogospodarske osnove (Nar. novine, br. 63/06, 101/10 i 44/17).",16.11.2019,,1
18616,21782,Pravilnik o lovniku,Pravilnik stupa na snagu 16. 11. 2019.,16.11.2019,,1
18617,21783,Pravilnik o lovaÄkim psima,"Pravilnik stupa na snagu 16. 11. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o pasminama, broju i naÄinu koriÅ¡tenja lovaÄkih pasa za lov (Narodne novine, br. 143/10).",16.11.2019,,1
18621,21787,Pravilnik o metodologiji Popisa poljoprivrede 2020.,Pravilnik stupa na snagu 16. 11. 2019.,16.11.2019,,1
18622,21788,Pravilnik o uvjetima za obavljanje pomorske kabotaÅ¾e u Republici Hrvatskoj,"Pravilnik stupa na snagu 14. 11. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik  o uvjetima za obavljanje pomorske kabotaÅ¾e u Republici Hrvatskoj (Narodne novine, br. 56/14. i 56/17.).",14.11.2019,,1
18623,21789,Pravilnik o specijalistiÄkom usavrÅ¡avanju prvostupnika sestrinstva u djelatnosti hitne medicine,"Pravilnik stupa na snagu 21. 11. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o specijalistiÄkom usavrÅ¡avanju medicinskih sestara â€“ medicinskih tehniÄara u djelatnosti hitne medicinske pomoÄ‡i (Narodne novine, br. 28/11).",21.11.2019,,1
18626,21792,"Zakon o blagdanima, spomendanima i neradnim danima u Republici Hrvatskoj","Zakon stupa na snagu 1. 1. 2020.<br/>
Prestaje vaÅ¾iti Zakon o blagdanima, spomendanima i neradnim danima u Republici Hrvatskoj (Narodne novine, br. 33/96, 96/01, 13/02, 136/02, 112/05, 59/06, 55/08, 74/11 i 130/11).",01.01.2020,,1
18627,21793,Odluka o donoÅ¡enju Nacionalnog plana razvoja arhivske djelatnosti za razdoblje od 2020. do 2025. godine,Odluka stupa na snagu 14. 11. 2019.,14.11.2019,,1
18628,21794,Odluka o osnivanju Stalnog povjerenstva za provedbu integracije stranaca u hrvatsko druÅ¡tvo,Odluka stupa na snagu 14. 11. 2019.,14.11.2019,,1
18629,21795,Pravilnik o izradi analize troÅ¡kova i koristi,Pravilnik stupa na snagu 23. 11.2019.,23.11.2019,,1
18632,21798,Odluka o raspisivanju izbora za Predsjednika Republike Hrvatske,Odluka stupa na snagu 21. 11. 2019.,21.11.2019,,1
18633,21799,Odluka o visini naknade troÅ¡kova izborne promidÅ¾be za izbor Predsjednika Republike Hrvatske,Odluka stupa na snagu 21. 11. 2019.,21.11.2019,,1
18634,21800,Pravilnik o potpori za privatno skladiÅ¡tenje,Pravilnik stupa na snagu 21. 11. 2019.,21.11.2019,,1
18638,21804,Obvezatne upute broj P I redoslijed izbornih radnji i tijek rokova,Obvezatne upute stupaju na snagu 21. 11. 2019.,21.11.2019,,1
18639,21805,Obvezatne upute broj P II postupak kandidiranja,Obvezatne upute stupaju na snagu 21. 11. 2019.,21.11.2019,,1
18640,21806,Obvezatne upute broj P III obrasci za postupak kandidiranja i za provedbu izbora,Obvezatne upute stupaju na snagu 21. 11. 2019.,21.11.2019,,1
18641,21807,Obvezatne upute broj P IV o zaÅ¡titi osobnih podataka,Obvezatne upute stupaju na snagu 21. 11. 2019.,21.11.2019,,1
18642,21808,"Obvezatne upute broj P V o glasovanju biraÄa na sluÅ¾bi u OruÅ¾anim snagama Republike Hrvatske, biraÄa u mirovnim operacijama i misijama, biraÄa Älanova posada pomorskih i rijeÄnih brodova pod hrvatskom zastavom te na plutajuÄ‡im objektima u unutraÅ¡njim morskim vodama i teritorijalnom moru Republike Hrvatske, biraÄa liÅ¡enih slobode i biraÄa smjeÅ¡tenih u ustanovama socijalne skrbi",Obvezatne upute stupaju na snagu 21. 11. 2019.,21.11.2019,,1
18643,21809,"Obvezatne upute broj P VI o naÄinu glasovanja biraÄa s invaliditetom, nepismenih biraÄa, slijepih biraÄa te biraÄa koji nisu u moguÄ‡nosti pristupiti na biraÄko mjesto",Obvezatne upute stupaju na snagu 21. 11. 2019.,21.11.2019,,1
18644,21810,Obvezatne upute broj P VII o pravima i duÅ¾nostima promatraÄa,Obvezatne upute stupaju na snagu 21. 11. 2019.,21.11.2019,,1
18645,21811,Obvezatne upute broj P VIII o naÄinu ureÄ‘enja biraÄkog mjesta,Obvezatne upute stupaju na snagu 21. 11. 2019.,21.11.2019,,1
18646,21812,Odluka o utvrÄ‘ivanju godiÅ¡nje kvote dozvola za zapoÅ¡ljavanje stranaca za kalendarsku godinu 2020.,Odluka stupa na snagu 30. 11. 2019.,30.11.2019,,1
18647,21813,Pravilnik o prikupljanju i analizi statistiÄkih i drugih podataka o radu sudova i drÅ¾avnih odvjetniÅ¡tava,Pravilnik stupa na snagu 30. 11. 2019.,30.11.2019,,1
18648,21814,Odluka o izradi Prostornog plana Nacionalnog parka Mljet,"Odluka stupa na snagu 30. 11. 2019.<br/>
U postupku izrade i donoÅ¡enja novog Prostornog plana Nacionalnog parka Mljet, provest Ä‡e se zakonom propisani postupak stavljanja izvan snage Prostornog plana Nacionalnog parka Mljet (Narodne novine, br. 23/01). (ToÄ. XII. st. 3.)",30.11.2019,,1
18649,21815,Pravilnik o struÄnom osposobljavanju za obavljanje gospodarskog ribolova,"Pravilnik stupa na snagu 23. 11. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o programu ispita za obavljanje gospodarskog ribolova, obrascu i naÄinu izdavanja uvjerenja o struÄnoj osposobljenosti za obavljanje gospodarskog ribolova te o obliku, sadrÅ¾aju i naÄinu voÄ‘enja registra o izdanim uvjerenjima (Narodne novine, br. 62/13).",23.11.2019,,1
18650,21816,Pravilnik o sadrÅ¾aju i obliku prodajnog lista i sadrÅ¾aju registra prvih kupaca,"Pravilnik stupa na snagu 16. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o uvjetima i naÄinu stavljanja u promet riba i drugih morskih organizama (Narodne novine, broj 154/08).",16.12.2019,,1
18653,21819,Naredba o razvrstaju luka otvorenih za javni promet na podruÄju Istarske Å¾upanije,"Naredba stupa na snagu 30. 11. 2019.<br/>
Prestaje vaÅ¾iti Naredba o razvrstaju luka otvorenih za javni promet na podruÄju Istarske Å¾upanije (Narodne novine, br. 32/11, 124/15, 122/16 i 56/18).",30.11.2019,,1
18654,21820,Plan prijma u drÅ¾avnu sluÅ¾bu u Ured Povjerenstva za odluÄivanje o sukobu interesa za 2019. godinu,Plan prijma stupa na snagu  20. 11. 2019.,,,0
18655,21821,Odluka o porezima Grada Zadra,"Odluka Ä‡e prestati vaÅ¾iti 1. 1. 2023. stupanjem na snagu Odluke o porezima Grada Zadra (Narodne novine, br. 137/22).",,,0
18656,21823,Odluka o donoÅ¡enju kurikuluma za nastavni predmet Srpski jezik i kultura u osnovnim i srednjim Å¡kolama u Republici Hrvatskoj (Model C),Odluka stupa na snagu 4. 12. 2019.,04.12.2019,,1
18657,21824,Pravilnik o provedbi mjera Nacionalnog pÄelarskog programa za razdoblje od 2020. do 2022. godine,Pravilnik stupa na snagu 5. 12. 2019.,05.12.2019,,1
18658,21825,"Pravilnik o uvjetima kojima moraju udovoljavati operatori zrakoplova, osoblje i organizacije ukljuÄeni u odrÅ¾avanje i voÄ‘enje kontinuirane plovidbenosti EASA zrakoplova tijekom koriÅ¡tenja u drÅ¾avnim aktivnostima","Pravilnik stupa na snagu 5. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o uvjetima kojima moraju udovoljavati operatori zrakoplova, osoblje i organizacije ukljuÄeni u odrÅ¾avanje i voÄ‘enje kontinuirane plovidbenosti EASA zrakoplova tijekom koriÅ¡tenja u drÅ¾avnim aktivnostima (Narodne novine, br. 137/13).",05.12.2019,,1
18659,21826,MreÅ¾a telemedicinskih centara,"Odluka stupa na snagu 5. 12. 2019.<br/>
Prestaje vaÅ¾iti MreÅ¾a telemedicinskih centara (Narodne novine, broj 49/16).",05.12.2019,,1
18661,21828,Odluka o zatvaranju za promet postojeÄ‡eg Å¾eljezniÄko-cestovnog prijelaza,Odluka stupa na snagu 27. 11. 2019.,27.11.2019,,1
18663,21830,Uredba o naÄinu i uvjetima obraÄuna naknade za koncesiju za Å¾iÄare,Uredba stupa na snagu 7. 12. 2019.,07.12.2019,,1
18666,21833,Pravilnik o obavljanju javnog linijskog prijevoza putnika u cestovnom prometu,"Pravilnik stupa na snagu 7. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o dozvolama za obavljanje linijskog prijevoza putnika (Narodne novine, br. 114/15).",07.12.2019,,1
18668,21835,Pravilnik o naÄinu oznaÄivanja graÄ‘evine opasnom,Pravilnik stupa na snagu 7. 12. 2019.,07.12.2019,,1
18670,21837,Pravilnik o naÄinu zatvaranja i oznaÄivanja zatvorenog gradiliÅ¡ta,"Pravilnik stupa na snagu 7. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o naÄinu zatvaranja i oznaÄivanja zatvorenog gradiliÅ¡ta (Narodne novine, br. 42/14).",07.12.2019,,1
18671,21838,Pravilnik o reviziji u mirovinskom osiguravajuÄ‡em druÅ¡tvu,"Pravilnik stupa na snagu 7. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o reviziji izvjeÅ¡taja mirovinskog osiguravajuÄ‡eg druÅ¡tva (Narodne novine, br. 98/14).",07.12.2019,,1
18672,21839,Pravilnik o osnovici za izraÄun i naÄin naplate naknade za upravljanje imovinom,Pravilnik stupa na snagu 7. 12. 2019.,07.12.2019,,1
18673,21841,Odluka o davanju suglasnosti na Financijski plan Hrvatskih voda za 2020. godinu i projekcije plana za 2021. i 2022. godinu,Odluka stupa na snagu 1. 1. 2020.,01.01.2020,,1
18674,21842,Odluka o davanju suglasnosti na Financijski plan Hrvatskih cesta za 2020. godinu i projekcije plana za 2021. i 2022. godinu,Odluka stupa na snagu 1. 1. 2020.,01.01.2020,,1
18675,21843,Odluka o davanju suglasnosti na Financijski plan Fonda za zaÅ¡titu okoliÅ¡a i energetsku uÄinkovitost za 2020. godinu i projekcije plana za 2021. i 2022. godinu,Odluka stupa na snagu 1. 1. 2020.,01.01.2020,,1
18676,21844,Odluka o davanju suglasnosti na Financijski plan DrÅ¾avne agencije za osiguranje Å¡tednih uloga i sanaciju banaka za 2020. godinu i projekcije plana za 2021. i 2022. godinu,Odluka stupa na snagu 1. 1. 2020.,01.01.2020,,1
18677,21845,Odluka o davanju suglasnosti na Financijski plan Hrvatskog zavoda za zdravstveno osiguranje za 2020. godinu i projekcije plana za 2021. i 2022. godinu,Odluka stupa na snagu 1. 1. 2020.,01.01.2020,,1
18678,21846,Odluka o davanju suglasnosti na Financijski plan Centra za restrukturiranje i prodaju za 2020. godinu i projekcije plana za 2021. i 2022. godinu,Odluka stupa na snagu 1. 1. 2020.,01.01.2020,,1
18679,21847,Odluka o davanju suglasnosti na Financijski plan Hrvatskih autocesta za 2020. godinu i projekcije plana za 2021. i 2022. godinu,Odluka stupa na snagu 1. 1. 2020.,01.01.2020,,1
18680,21848,Odluka o davanju suglasnosti na Financijski plan Autoceste Rijeka - Zagreb za 2020. godinu i projekcije plana za 2021. i 2022. godinu,Odluka stupa na snagu 1. 1. 2020.,01.01.2020,,1
18681,21849,Odluka o davanju suglasnosti na Financijski plan HÅ½ PutniÄkog prijevoza za 2020. godinu i projekcije plana za 2021. i 2022. godinu,Odluka stupa na snagu 1. 1. 2020.,01.01.2020,,1
18682,21850,Odluka o davanju suglasnosti na Financijski plan HÅ½ Infrastrukture za 2020. godinu i projekcije plana za 2021. i 2022. godinu,Odluka stupa na snagu 1. 1. 2020.,01.01.2020,,1
18683,21851,Zakon o izvrÅ¡avanju DrÅ¾avnog proraÄuna Republike Hrvatske za 2020. godinu,Zakon stupa na snagu 1. 1. 2020.,01.01.2020,,1
18685,21853,"Pravilnik o tijelima, dokumentaciji i postupcima trÅ¾iÅ¡ta graÄ‘evnih proizvoda","Pravilnik stupa na snagu 12. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o ocjenjivanju sukladnosti, ispravama o sukladnosti i oznaÄavanju graÄ‘evnih proizvoda (Narodne novine, br. 103/08, 147/09, 87/10 i 129/11).",12.12.2019,,1
18686,21854,Pravilnik o obveznom sadrÅ¾aju idejnog projekta,"Pravilnik stupa na snagu 12. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o obveznom sadrÅ¾aju idejnog projekta (Narodne novine, br. 55/14, 41/15, 67/16 i 23/17).",12.12.2019,,1
18687,21855,Pravilnik o obveznom sadrÅ¾aju i opremanju projekata graÄ‘evina,"Pravilnik stupa na snagu 12. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o obveznom sadrÅ¾aju i opremanju projekata (Narodne novine, broj 64/14, 41/15, 105/15, 61/16 i 20/17),  osim Älanaka 27. do 29. Pravilnika.",12.12.2019,,1
18688,21856,Pravilnik o ustroju i naÄinu rada matiÄnih povjerenstava i provedbi postupka izbora,"Pravilnik stupa na snagu 12. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o ustroju i naÄinu rada matiÄnih povjerenstava i provedbi postupka izbora (Narodne novine, br. 119/05, 20/12, 85/13 i 4/15).",12.12.2019,,1
18690,21859,Odluka o obvezi rada ureda drÅ¾avne uprave radi provedbe izbora za Predsjednika Republike Hrvatske,Odluka stupa na snagu 5. 12. 2019.,05.12.2019,,1
18691,21860,"Odluka o izdavanju dozvole za istraÅ¾ivanje i eksploataciju ugljikovodika na podruÄju Dinarida u istraÅ¾nom prostoru ugljikovodika ""DI-14""","Odluka stupa na snagu 5. 12. 2019.<br/>
",05.12.2019,,1
18692,21861,Odluka o izradi Prostornog plana Nacionalnog parka Kornati,Odluka stupa na snagu 14. 12. 2019.,14.12.2019,,1
18693,21862,"Odluka o dodjeli sredstava Å¾upanijskim upravama za ceste za odrÅ¾avanje, rekonstrukciju i graÄ‘enje Å¾upanijskih i lokalnih cesta u 2019. godini",Odluka stupa na snagu 27. 11. 2019.,27.11.2019,,1
18694,21863,Odluka o opÄ‡inskim porezima OpÄ‡ine Petlovac,"Odluka stupa na snagu 14. 12. 2019.<br/>
Prestaje vaÅ¾iti Odluka o opÄ‡inskim prirezima i porezima OpÄ‡ine Petlovac (Narodne novine, broj 119/01).",14.12.2019,,1
18697,21866,Pravilnik o kategorizaciji luke nautiÄkog turizma i razvrstavanju drugih objekata za pruÅ¾anje usluga veza i smjeÅ¡taja plovnih objekata,"Pravilnik stupa na snagu 17. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o razvrstavanju i kategorizaciji luka nautiÄkog turizma (Narodne novine, broj 72/2008).",17.12.2019,,1
18698,21867,"Odluka o davanju koncesije druÅ¡tvu TERME TUHELJ d.o.o., za zahvaÄ‡anje mineralnih i geotermalnih voda za sport i rekreaciju",Odluka stupa na snagu 6. 12. 2019.,06.12.2019,,1
18699,21868,Pravilnik o naÄinu upisa u sudski registar,"Pravilnik stupa na snagu 19. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o naÄinu upisa u sudski registar (Narodne novine, br. 22/12  i 127/14).",19.12.2019,,1
18700,21869,Pravilnik o koriÅ¡tenju javnog arhivskog gradiva,"Pravilnik stupa na snagu 19. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o koriÅ¡tenju arhivskog gradiva (Narodne novine, br. 67/99).",19.12.2019,,1
18701,21870,"Pravilnik o uvjetima smjeÅ¡taja, opreme, zaÅ¡tite i obrade arhivskog gradiva te broju i strukturi struÄnog osoblja arhiva","Pravilnik stupa na snagu 19. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o uvjetima smjeÅ¡taja, opreme, zaÅ¡tite i obrade arhivskog gradiva, broju i strukturi struÄnog osoblja arhiva (Narodne novine, br. 65/04).",19.12.2019,,1
18703,21872,Odluka o iznosu tarifnih stavki za zajamÄenu opskrbu elektriÄnom energijom (za razdoblje od 1. 1. 2020. do 31. 3. 2020.),Odluka stupa na snagu 1. 1. 2020.,01.01.2020,,1
18704,21873,Pravilnik o uvjetima za obavljanje kljuÄne funkcije u mirovinskom osiguravajuÄ‡em druÅ¡tvu,Pravilnik stupa na snagu 19. 12. 2019.,19.12.2019,,1
18705,21874,Pravilnik o uvjetima za izdavanje odobrenja za rad i odobrenja za stjecanje kvalificiranog udjela u mirovinskom osiguravajuÄ‡em druÅ¡tvu,"Pravilnik stupa na snagu 19. 12. 2019.<br/>
Prestaju vaÅ¾iti odredbe Pravilnika o uvjetima za izdavanje odobrenja za rad i odobrenja za stjecanje kvalificiranog udjela (Narodne novine, br. 72/14 i 48/18).",19.12.2019,,1
18706,21875,Pravilnik o uvjetima za obavljanje funkcije Älana uprave i Älana nadzornog odbora mirovinskog osiguravajuÄ‡eg druÅ¡tva,"Pravilnik stupa na snagu 19. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o uvjetima za obavljanje funkcije Älana uprave i Älana nadzornog odbora mirovinskog osiguravajuÄ‡eg druÅ¡tva (Narodne novine, br. 72/14 i 48/18).
",19.12.2019,,1
18707,21876,Odluka o gradskim porezima Grada GrubiÅ¡noga Polja,"Odluka stupa na snagu 1. 1. 2020.<br/>
Prestaje vaÅ¾iti Odluka o gradskim porezima grada GrubiÅ¡noga Polja (Narodne novine, br. 127/2017).",01.01.2020,,1
18708,21877,Odluka o opÄ‡inskim porezima OpÄ‡ine Magadenovac,"Odluka stupa na snagu 1. 1. 2020.<br/>
Prestaje vaÅ¾iti Odluka o opÄ‡inskim porezima OpÄ‡ine Magadenovac (Narodne novine, broj 128/17.).",01.01.2020,,1
18709,21878,Odluka o porezima OpÄ‡ine Marija Gorica,"Odluka stupa na snagu 1. 1. 2020.<br/>
Prestaje vaÅ¾iti Odluka o porezima OpÄ‡ine Marija Gorica (Narodne novine, broj 121/2017).",01.01.2020,,1
18710,21879,Odluka o porezima OpÄ‡ine Petrijevci,"Odluka stupa na snagu 1. 1. 2020.<br/>
Prestaje vaÅ¾iti Odluka o porezima OpÄ‡ine Petrijevci (Nar. novine, br. 65/17 i 118/17).",01.01.2020,,1
18711,21880,Odluka o porezima OpÄ‡ine Ravna Gora,"Odluka stupa na snagu 1. I. 2020.<br/>
Prestaje vaÅ¾iti  Odluka o prirezu porezu na dohodak OpÄ‡ine Ravna Gora (Nar. novine, br. 14/02 i 19/02).",01.01.2020,,1
18714,21883,Odluka o donoÅ¡enju Smjernica politike drÅ¾avnih potpora za razdoblje 2020. â€“ 2022.,Odluka stupa na snagu 11. 12. 2019.,11.12.2019,,1
18715,21884,Odluka o primjeni i voÄ‘enju Sustava za naplatu javnih davanja putem platnih kartica,"Odluka stupa na snagu 1. 1. 2020.<br/>
Stavlja se izvan snage Odluka o uspostavi i voÄ‘enju Sustava za naplatu javnih davanja, novÄanih kazni izreÄenih iz nadleÅ¾nosti Ministarstva unutarnjih poslova, mandatnih kazni izreÄenih iz nadleÅ¾nosti Carinske uprave i upravnih pristojbi, putem platnih kartica (Narodne novine, br. 51/12).",01.01.2020,,1
18716,21885,Odluka o ustrojavanju SluÅ¾beniÄkog suda i ViÅ¡eg sluÅ¾beniÄkog suda,"Odluka stupa na snagu 21. 12. 2019.<br/>
Prestaje vaÅ¾iti Odluka o ustrojavanju sluÅ¾beniÄkih sudova i ViÅ¡eg sluÅ¾beniÄkog suda (Narodne novine, br. 102/18).<br/>
Stupanjem na snagu ove Odluke s radom prestaju sluÅ¾beniÄki sudovi u Osijeku, Rijeci i Splitu.",21.12.2019,,1
18717,21886,Odluka o davanju koncesije za osnivanje Slobodne zone Kukuljanovo,Odluka stupa na snagu 25. 5. 1997.,25.05.1997,,1
18718,21887,Odluka o dodjeli DrÅ¾avne nagrade za humanitarni rad u 2019. godini,Odluka stupa na snagu 6. 12. 2019.,06.12.2019,,1
18719,21888,Pravilnik o registraciji i odobravanju objekata te o registraciji subjekata u poslovanju s hranom,"Pravilnik stupa na snagu 21. 12. 2019.<br/>
Prestaju vaÅ¾iti:<br/>
- Pravilnik o posebnim uvjetima za objekte u poslovanju s hranom Å¾ivotinjskog podrijetla koji se odobravaju pod posebnim uvjetima (Narodne novine, br. 100/15) i<br/>
- Pravilnik o registraciji subjekata te registraciji i odobravanju objekata u poslovanju s hranom (Narodne novine, br. 84/15).",21.12.2019,,1
18720,21889,"Pravilnik o zaÅ¡titi i oÄuvanju Nacionalnog parka ""Krka""","Pravilnik stupa na snagu 21. 12. 2019.<br/>
Prestaje vaÅ¾iti Pravilnik o unutarnjem redu u Nacionalnom parku ""Krka"" (Narodne novine, br. 119/11).",21.12.2019,,1
18721,21890,Program praÄ‡enja kvalitete tekuÄ‡ih naftnih goriva za 2020. godinu,Program stupa na snagu 21. 12. 2019.,21.12.2019,,1
18722,21891,"Pravilnik o struÄnom ispitu za obavljanje poslova savjetovanja, informiranja i izobrazbe potroÅ¡aÄa",Pravilnik stupa na snagu 21. 12. 2019.,21.12.2019,,1
18723,21892,Odluka o lokalnim porezima Grada Labina,"Odluka stupa na snagu 1. 1. 2020.<br/>
Prestaju vaÅ¾iti:<br/>
- Odluka o lokalnim porezima Grada Labina (Narodne novine, broj 123/17.) i<br/>
- Odluka o porezu na koriÅ¡tenje javne povrÅ¡ine (SluÅ¾bene novine Grada Labina, broj 17/17., 2/18. i 13/18.).",01.01.2020,,1
18725,21894,Odluka o opÄ‡inskim porezima OpÄ‡ine Dubravica,"Odluka se primjenjuje od 1. 1. 2020.<br/>
Prestaje vaÅ¾iti Odluka o opÄ‡inskim porezima OpÄ‡ine Dubravica (Narodne novine, broj 115/2018).",,01.01.2020,1
18726,21895,Odluka o opÄ‡inskim porezima OpÄ‡ine JakÅ¡iÄ‡,"Odluka stupa na snagu 1. I. 2020.<br/>
Prestaje vaÅ¾iti Odluka o opÄ‡inskim porezima OpÄ‡ine JakÅ¡iÄ‡ (Nar. novine, br. 57/18).",01.01.2020,,1
18727,21896,Odluka o opÄ‡inskim porezima OpÄ‡ine Sveti LovreÄ,Odluka stupa na snagu 1. 1. 2020.,01.01.2020,,1
18729,21898,"Odluka o obraÄunu i naplati naknade za razvoj trgovaÄkog druÅ¡tva Vodovod i kanalizacija d.o.o., Split","Odluka stupa na snagu 4. 8. 2019.<br/>
Prestaje vaÅ¾iti Odluka o obraÄunu i naplati naknade za razvoj â€“ izgradnju komunalnih vodnih graÄ‘evina (SluÅ¾beni glasnik Grada Trogira, br. 16/10, 4/11, 9/13, 10/13 i 1/16).",04.08.2019,,1
18730,21899,Kolektivni ugovor za Hrvatsku elektroprivredu,"Kolektivni ugovor stupa na snagu i primjenjuje se od 1. 1. 2020.<br/>
Prestaje se primjenjivati Kolektivni ugovor za Hrvatsku elektroprivredu (Narodne novine, br. 4/18).",,01.01.2020,1
18731,21900,Odluka o utvrÄ‘ivanju prava na prehranu razine 2,Odluka stupa na snagu 1. 1. 2020.,01.01.2020,,1
18735,21904,Odluka o porezima OpÄ‡ine Belica,"Odluka stupa na snagu 1. I. 2020.<br/>
Stupanjem na snagu ove odluke prestaju vaÅ¾iti sve dosadaÅ¡nje odluke kojima je regulirana naplata lokalnih poreza.",01.01.2020,,1
18736,21905,Odluka o lokalnim porezima OpÄ‡ine Ernestinovo,"Odluka stupa na snagu 1. 1. 2020.<br/>
Prestaje vaÅ¾iti Odluka o lokalnim porezima OpÄ‡ine Ernestinovo (Nar. novine, broj 64/17).",01.01.2020,,1
18737,21906,Odluka o porezima OpÄ‡ine LiÅ¡ane OstroviÄke,"Odluka stupa na snagu 1. 1. 2020.<br/>
Prestaje vaÅ¾iti Odluka o porezima OpÄ‡ine LiÅ¡ane OstroviÄke (SluÅ¾beni glasnik OpÄ‡ine LiÅ¡ane OstroviÄke, broj 3/17) i Odluka o prirezu na dohodak (OpÄ‡ina LiÅ¡ane OstroviÄke) (Nar. novine, br. 137/10).",01.01.2020,,1
