RegulationId,RegistarId,Naslov,Vazenje,Matko_StupanjeNaSnagu,Dario_StupanjeNaSnagu,Matko_DatumPrimjene,Dario_DatumPrimjene
13496,16618,Pravilnik o Europskoj kartici zdravstvenog osiguranja,"Pravilnik stupa na snagu 6. 12. 2014.<br/>
Prestaje važiti Pravilnik o europskoj kartici zdravstvenog osiguranja (Nar. novine, br. 153/11).",05.12.2014,06.12.2014,,
13501,16623,"Uredba o prestanku važenja Uredbe o metodama procjene tržišne vrijednosti, naknade za osnivanje prava građenja i naknade za osnivanje prava služnosti na nekretninama u vlasništvu Republike Hrvatske","Uredba stupa na snagu 16. 12. 2014.<br/>
Prestaje važiti Uredba o metodama procjene tržišne vrijednosti, naknade za osnivanje prava građenja i naknade za osnivanje prava služnosti na nekretninama u vlasništvu Republike Hrvatske (Narodne novine, broj 127/2013).",15.12.2014,16.12.2014,,
13502,16624,"Odluka o raspodjeli sredstava za financiranje kulturnih, obrazovnih, znanstvenih, zdravstvenih i ostalih programa i projekata od interesa za hrvatski narod u Bosni i Hercegovini, kao i za pomoć poplavom pogođenim područjima u Bosni i Hercegovini iz sredstava Državnog proračuna Republike Hrvatske za 2014. godinu",Odluka stupa na snagu 4. 12. 2014.,,04.12.2014,,
13503,16625,Odluka o utvrđivanju granice između Općine Kolan i Grada Paga,Odluka stupa na snagu 16. 12. 2014.,15.12.2014,16.12.2014,,
13504,16626,Odluka o utvrđivanju interesa Republike Hrvatske za izvođenje radova za sanaciju potencijalno obrušavajućih fragmenata stijenske mase iznad Grada Omiša,Odluka stupa na snagu 16. 12. 2014.,15.12.2014,16.12.2014,,
13505,16627,Odluka o davanju prava priređivanja igara na sreću na automatima,Odluka stupa na snagu 4. 12. 2014.,,04.12.2014,,
13508,16630,Pravilnik o putovnici za kućne ljubimce,"Pravilnik stupa na snagu 29. 12. 2014.<br/>
Pprestaje važiti Pravilnik o Putovnici za kućne ljubimce (Nar. novine, br. 142/08).",29.12.2014,29.12.2014,,
13511,16633,Pravilnik o načinu objave pravilnika o radu,"Pravilnik stupa na snagu 18. 12. 2014.<br/>
Prestaje važiti Pravilnik o načinu objave pravilnika o radu (Narodne novine, br. 67/10).",17.12.2014,18.12.2014,,
13512,16634,Pravilnik o načinu dostave obavijesti za upis u evidenciju reprezentativnih sindikata,"Pravilnik stupa na snagu 18. 12. 2014.<br/>
Prestaje važiti Pravilnik o načinu dostave obavijesti za upis u evidenciju reprezentativnih sindikata (Narodne novine, br. 93/12).",17.12.2014,18.12.2014,,
13513,16635,Pravilnik o iznosu i načinu isplate naknade za rad Povjerenstva za utvrđivanje reprezentativnosti,"Pravilnik stupa na snagu 18. 12. 2014.<br/>
Prestaje važiti Pravilnik o iznosu i načinu isplate naknade za rad Povjerenstva za utvrđivanje reprezentativnosti (Narodne novine, br. 92/12).",17.12.2014,18.12.2014,,
13514,16636,Pravilnik o načinu objave kolektivnih ugovora,"Pravilnik stupa na snagu 18. 12. 2014.<br/>
Prestaje važiti  Pravilnik o načinu objave kolektivnih ugovora (Narodne novine, br. 70/10).",17.12.2014,18.12.2014,,
13515,16637,Odluka o dodjeli Državne nagrade za volontiranje u 2014. godini,Odluka stupa na snagu 10. 12. 2014.,09.12.2014,10.12.2014,,
13522,16644,Odluka o najvišoj naknadi za pokrivanje troškova mirovinskog osiguravajućeg društva u 2015. iz doznaka obveznog mirovinskog fonda,Odluka stupa na snagu 18. 12. 2014.,17.12.2014,18.12.2014,,
13523,16645,Odluka o raspoređivanju sredstava za rad političkih stranaka i nezavisnih zastupnika,Odluka stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13525,16647,Pravilnik o načinu ostvarivanja prava na slobodan izbor doktora primarne zdravstvene zaštite,"Pravilnik stupa na snagu 20. 12. 2014.<br/>
Prestaje važiti Pravilnik o načinu ostvarivanja prava na slobodan izbor doktora medicine i doktora dentalne medicine primarne zdravstvene zaštite (Narodne novine, br. 41/07, 4/10, 13/10, 41/12, 50/13 i 91/13).",19.12.2014,20.12.2014,,
13526,16648,Zakon o regionalnom razvoju Republike Hrvatske,"Zakon stupa na snagu 1. 1. 2015.<br/>
1. 1. 2015. prestaje važiti Zakon o regionalnom razvoju Republike Hrvatske (Nar. novine, br. 153/09.) i svi podzakonski propisi koji su doneseni na temelju tog zakona, osim:<br/>
 - Uredbe o indeksu razvijenosti (Nar. novine, br. 63/10 i 158/13) koja ostaje na snazi do donošenja nove Uredbe u skladu s odredbom članka 51. stavka 2. ovoga Zakona i <br/>
- Odluke o razvrstavanju jedinica lokalne i područne (regionalne) samouprave prema stupnju razvijenosti (Nar. novine, br. 158/13) koja ostaje na snazi pet godina od stupanja na snagu ovoga Zakona.",01.01.2015,01.01.2015,,
13527,16649,Odluka o obvezi rada ureda državne uprave radi provedbe izbora za Predsjednika Republike Hrvatske,Odluka stupa na snagu 11. 12. 2014.,,11.12.2014,,
13529,16651,Odluka o donošenju Smjernica politike državnih potpora za razdoblje 2015. - 2017.,"Odluka stupa na snagu 11. 12. 2014.<br/>
Prestaje se primjenjivati Odluka o donošenju Smjernica politike državnih potpora za razdoblje 2014. - 2016. (Nar. novine, br. 130/13).",,11.12.2014,,
13531,16653,Državni proračun Republike Hrvatske za 2015. godinu i projekcije za 2016. i 2017. godinu,Državni proračun stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13532,16654,Odluka o davanju suglasnosti na Financijski plan Hrvatskih voda za 2015. godinu i projekcije za 2016. i 2017. godinu,Odluka stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13533,16655,Odluka o davanju suglasnosti na Financijski plan Hrvatskih cesta za 2015. godinu i projekcije za 2016. i 2017. godinu,Odluka stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13534,16656,Odluka o davanju suglasnosti na Financijski plan Centra za restrukturiranje i prodaju za 2015. godinu i projekcije za 2016. i 2017. godinu,Odluka stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13535,16657,Odluka o davanju suglasnosti na Financijski plan Fonda za zaštitu okoliša i energetsku učinkovitost za 2015. godinu i projekcije za 2016. i 2017. godinu,Odluka stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13536,16658,Odluka o davanju suglasnosti na Financijski plan Državne agencije za osiguranje štednih uloga i sanaciju banaka za 2015. godinu i projekcije plana za 2016. i 2017. godinu,Odluka stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13537,16659,Odluka o davanju suglasnosti na Financijski plan Hrvatskog zavoda za zdravstveno osiguranje za 2015. godinu i projekcije za 2016. i 2017. godinu,Odluka stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13538,16660,Odluka o davanju suglasnosti na Financijski plan Hrvatskog zavoda za zdravstveno osiguranje za 2015. godinu i projekcije za 2016. i 2017. godinu,Odluka stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13539,16661,Zakon o izvršavanju Državnog proračuna Republike Hrvatske za 2015. godinu,Zakon stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13541,16663,"Pravilnik o načinu raspolaganja s oružjem i streljivom oduzetim u upravnom, prekršajnom i kaznenom postupku i oružjem predanom Ministarstvu unutarnjih poslova te o načinu rada povjerenstva koje odlučuje o takvom oružju","Pravilnik stupa na snagu 24. 12. 2014.<br/>
Prestaje važiti Pravilnik o načinu raspolaganja s oružjem i streljivom oduzetim u upravnom, prekršajnom i kaznenom postupku i oružju predanom Ministarstvu unutarnjih poslova (Narodne novine, br. 49/08).",23.12.2014,24.12.2014,,
13542,16664,Pravilnik o prihvatljivosti izdataka u okviru Europskoga socijalnog fonda,Pravilnik stupa na snagu 24. 12. 2014.,23.12.2014,24.12.2014,,
13543,16665,Odluka o iznosu tarifnih stavki za zajamčenu opskrbu električnom energijom (za razdoblje od 1. 1. 2015. do 30. 6. 2015.),Odluka stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13544,16666,Odluka o iznosu tarifnih stavki za opskrbu električnom energijom u okviru univerzalne usluge (za razdoblje 1. 1. 2015. – 30. 6. 2015.),Odluka stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13550,16672,"Odluka o sudjelovanju pripadnika Oružanih snaga Republike Hrvatske u misiji potpore miru ""RESOLUTE SUPPORT"" u Afganistanu (u 2015. godini)",Odluka stupa na snagu 27. 12. 2014.,26.12.2014,27.12.2014,,
13551,16673,"Odluka o sudjelovanju pripadnika Oružanih snaga Republike Hrvatske u operaciji potpore miru ""EUFOR ALTHEA"" u Bosni i Hercegovini (u 2015. godini)",Odluka stupa na snagu 27. 12. 2014.,26.12.2014,27.12.2014,,
13552,16674,"Odluka o sudjelovanju pripadnika Oružanih snaga Republike Hrvatske u operaciji potpore miru ""EU NAVFOR SOMALIJA - ATALANTA"" (u 2015. i 2016. godini)",Odluka stupa na snagu 27. 12. 2014.,26.12.2014,27.12.2014,,
13553,16675,Odluka o sudjelovanju pripadnika Oružanih snaga Republike Hrvatske u operaciji potpore miru KFOR na Kosovu (u 2015. godini),Odluka stupa na snagu 27. 12. 2014.,26.12.2014,27.12.2014,,
13554,16676,Odluka o proglašenju Međunarodnog dana sjećanja na romske žrtve genocida u Drugom svjetskom ratu/Samudaripen koji se obilježava 2. kolovoza,Odluka stupa na snagu 12. 12. 2014.,11.12.2014,12.12.2014,,
13555,16677,Uredba o visini minimalne plaće,Uredba stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13556,16678,Odluka o visini osnovice za obračun plaće državnih dužnosnika,"Odluka stupa na snagu 20. 12. 2014.<br/>
Prestaje važiti  Odluka o visini osnovice za obračun plaće državnih dužnosnika (Narodne novine, broj 31/2014).",,20.12.2014,,
13558,16680,"Pravilnik o uvjetima, kriterijima i načinu dodjele potpore u okviru mjere 1.1. ""Trajna obustava ribolovne aktivnosti""",Pravilnik stupa na snagu 27. 12. 2014.,26.12.2014,27.12.2014,,
13559,16681,Odluka o davanju prava priređivanja igara na sreću u casinima,Odluka stupa na snagu 17. 12. 2014.,,17.12.2014,,
13560,16682,Odluka o koeficijentu korekcije za minimalni pristupni paket usluga u 2015. godini,Odluka stupa na snagu 17. 12. 2014.,,17.12.2014,,
13562,16685,Odluka o utvrđivanju godišnje kvote dozvola za zapošljavanje stranaca za kalendarsku godinu 2015.,Odluka stupa na snagu 20. 12. 2014.,,20.12.2014,,
13563,16686,"Pravilnik o minimalnim uvjetima u pogledu prostora, radnika i medicinsko-tehničke opreme zdravstvene ustanove koja pruža zdravstvenu zaštitu osobama lišenim slobode",Pravilnik stupa na snagu 27. 12. 2014.,26.12.2014,27.12.2014,,
13564,16687,Odluka o oduzimanju prava priređivanja igara na sreću u casinima trgovačkom društvu PARČINA EXPORT-IMPORT d.o.o,"Odluka stupa na snagu 17. 12. 2014.<br/>
Prestaju važiti sva prava trgovačkog društva PARČINA EXPORT-IMPORT d.o.o., Umag, stečena Odlukom o davanju koncesija za trajno priređivanje igara na sreću u igračnicama (Narodne novine, br. 1/00) i Odlukom o produljenju koncesije priređivačima igara na sreću u casinima (Narodne novine, br. 152/09).",,17.12.2014,,
13566,16689,Pravilnik o načinu provedbe nadzora izvršavanja istražnog zatvora u domu,"Pravilnik stupa na snagu 27. 12. 2014.<br/>
Prestaje važiti Pravilnik o evidenciji i izvršavanju istražnog zatvora u domu (Narodne novine, br. 65/10).",26.12.2014,27.12.2014,,
13567,16690,"Pravilnik o izračunu, visini i naplati naknada koje se plaćaju Hrvatskoj agenciji za nadzor financijskih usluga za 2015. godinu","Pravilnik stupa na snagu 27. 12. 2014.<br/>
Prestaje važiti Pravilnik o izračunu, visini i naplati naknada koje se plaćaju Hrvatskoj agenciji za nadzor financijskih usluga za 2014. godinu (Narodne novine, br. 156/13 i 40/14).",26.12.2014,27.12.2014,,
13568,16691,Odluka o utvrđivanju cijene odobrenja za obavljanje domaće radinosti ili sporednog zanimanja,"Odluka stupa na snagu 1. 1. 2015.<br/>
Prestaje važiti Rješenje o utvrđivanju cijene odobrenja za obavljanje domaće radinosti ili sporednog zanimanja (Narodne novine, br. 100/07).",31.12.2014,01.01.2015,,
13575,16698,"Zakon o provedbi Uredbe (EU) br. 650/2012 Europskog parlamenta i Vijeća od 4. srpnja 2012. o nadležnosti, mjerodavnom pravu, priznavanju i izvršavanju odluka i prihvaćanju i izvršavanju javnih isprava u nasljednim stvarima i o uspostavi Europske potvrde o nasljeđivanju",Zakon stupa na snagu 17. 8. 2015.,17.08.2015,17.08.2015,,
13576,16699,"Pravila za statutarnu certifikaciju pomorskih brodova, Pomorska oprema","Pravila stupaju na snagu 22. 12. 2014.<br/>
Prestaju važiti Pravila za statutarnu certifikaciju pomorskih brodova, Pomorska oprema (Narodne novine, br. 133/13).",,22.12.2014,,
13577,16700,Odluka o porezima Grada Buzeta,"Odluka stupa na snagu 1. 1. 2015.<br/>
Prestaje važiti Odluka o gradskim porezima Grada Buzeta (Službene novine Grada Buzeta, br. 10/09 i 11/11).",01.01.2015,01.01.2015,,
13578,16701,Odluka o dodjeli Državne nagrade za humanitarni rad u 2014. godini,Odluka stupa na snagu 5. 12. 2014.,,05.12.2014,,
13579,16702,"Sporazum o sudjelovanju Republike Hrvatske u Europskom gospodarskom prostoru, sastavljen u Bruxellesu 11. travnja 2014.",Zakon stupa na snagu 27. XII. 2014.,,27.12.2014,,
13580,16703,"Ugovor o zajmu između Republike Hrvatske i Međunarodne banke za obnovu i razvoj za Projekt modernizacije sustava socijalne zaštite, potpisan u Zagrebu 25. rujna 2014.",Zakon o potvrđivanju Ugovora stupa na snagu 27. XII. 2014.,26.12.2014,27.12.2014,,
13583,16706,Pravilnik o postupku i ovlastima u ostvarivanju prava na zdravstvenu zaštitu i prava na zdravstveno osiguranje pripadnika Oružanih snaga Republike Hrvatske,"Pravilnik stupa na snagu 31. 12. 2014.<br/>
Prestaje važiti Pravilnik o postupku i ovlastima u postupku ostvarivanja prava na zdravstvenu zaštitu i prava na zdravstveno osiguranje pripadnika Oružanih snaga (Narodne novine, br. 98/11).",30.12.2016,31.12.2014,,
13586,16709,Naredba o iznosima osnovica za obračun doprinosa za obvezna osiguranja za 2015. godinu,Naredba stupa na snagu 24. 12. 2014.,,24.12.2014,,
13588,16711,"Pravilnik o stručnom osposobljavanju, dozvolama, ovlaštenjima i posebnim ovlastima pomoćnog zrakoplovnog osoblja koje obavlja poslove pružanja usluga zrakoplovne meteorologije","Pravilnik stupa na snagu 31. 12. 2014.<br/>
Prestaje važiti Pravilnik o uvjetima kojima mora udovoljavati pomoćno zrakoplovno osoblje meteorološkog osiguranja zračne plovidbe (Narodne novine, br. 68/01).",30.12.2014,31.12.2014,,
13591,16714,Uredba o financijskoj strukturi omotnice za mjere iz Programa izravne potpore za 2014. godinu,Uredba stupa na snagu 25. 12. 2014.,,25.12.2014,,
13592,16715,Odluka o iznosu državnih poticajnih sredstava za stambenu štednju prikupljenu u 2015. godini,Odluka stupa na snagu 23. 12. 2014.,,23.12.2014,,
13595,16718,"Odluka o Programu učenja hrvatskoga jezika, povijesti i kulture za azilante i strance pod supsidijarnom zaštitom radi uključivanja u hrvatsko društvo",Odluka stupa na snagu 1. 1. 2015.<br/>,31.12.2014,01.01.2015,,
13598,16721,Odluka o najnižem dnevnom iznosu plaće sezonskog radnika u poljoprivredi za 2015. godinu,Odluka stupa na snagu 1.  1. 2015.,01.01.2015,01.01.2015,,
13600,16723,Odluka o iznosu tarifnih stavki za javnu uslugu opskrbe plinom za 2015. godinu,Odluka stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13604,16727,Odluka o raspisivanju izbora za članove Državnoodvjetničkog vijeća iz reda zamjenika državnih odvjetnika,Odluka stupa na snagu 22. 12. 2014.,,22.12.2014,,
13605,16728,Pravilnik o vrstama i visini naknada za obavljanje poslova provedbe prodaje nekretnina i pokretnina u ovršnom postupku,Pravilnik stupa na snagu 1. 1. 2015.,01.01.2015,01.01.2015,,
13606,16729,Pravilnik o načinu i postupku provedbe prodaje nekretnina i pokretnina u ovršnom postupku,Pravilnik stupa na snagu 1. 1. 2015.,31.12.2014,01.01.2015,,
13609,16732,Pravilnik o načinu i rokovima obračunavanja i plaćanja posebne naknade za okoliš na vozila na motorni pogon,"Pravilnik stupa na snagu 1. 1. 2015.<br/>
Prestaje važiti Pravilnik o načinu i rokovima obračunavanja i plaćanja posebne naknade za okoliš na vozila na motorni pogon (Narodne novine, br. 20/04).",01.01.2015,01.01.2015,,
13611,16734,Obvezatne upute broj P VIII - redoslijed izbornih radnji i tijek rokova,Obvezaten upute stupaju na snagu 30. 12. 2014.,,30.12.2014,,
13622,16745,"Odluka o izdavanju dozvole za istraživanje i eksploataciju ugljikovodika na Jadranu u istražnom prostoru ugljikovodika ""Srednji Jadran 09""","Odluka stupa na snagu 2. 1. 2015.<br/>
",,02.01.2015,,
13627,16750,"Odluka o izdavanju dozvole za istraživanje i eksploataciju ugljikovodika na Jadranu u istražnom prostoru ugljikovodika ""Južni Jadran 25""","Odluka stupa na snagu 2. 1. 2015.<br/>
",,02.01.2015,,
13628,16751,"Odluka o izdavanju dozvole za istraživanje i eksploataciju ugljikovodika na Jadranu u istražnom prostoru ugljikovodika ""Južni Jadran 26""","Odluka stupa na snagu 2. 1. 2015.<br/>
",,02.01.2015,,
13631,16754,Odluka o kriterijima i načinu financiranja troškova javnog prijevoza redovitih učenika srednjih škola u razdoblju siječanj - lipanj 2015. godine,Odluka stupa na snagu 10. 1. 2015.,09.01.2015,10.01.2015,,
13639,16762,Pravilnik o provedbi vlastite procjene rizika i solventnosti,Pravilnik stupa na snagu 10. 1. 2015.,09.01.2015,10.01.2015,,
13640,16763,Pravilnik o neprofitnom računovodstvu i računskom planu,"Pravilnik stupa na snagu 3. 1. 2015.<br/>
Prestaje važiti Uredba o računovodstvu neprofitnih organizacija (Nar. novine, br. 10/08, 7/09, 158/13, 1/14 i 44/14).",02.01.2015,03.01.2015,,
13642,16765,Pravilnik o prostornom i vremenskom ograničenju obavljanja gospodarskog ribolova na moru okružujućom mrežom plivaricom - srdelarom u 2015. godini,Pravilnik stupa na snagu 8. 1. 2015.,,08.01.2015,,
13647,16770,Naredba o razvrstaju luka otvorenih za javni promet na području Primorsko-goranske županije,"Naredba stupa na snagu 17. I. 2015.<br/>
Prestaje važiti Naredba o razvrstaju luka otvorenih za javni promet na području Primorsko-goranske županije (Narodne novine, br. 32/11 i 117/12).",16.01.2015,17.01.2015,,
13648,16771,"Pravilnik o uvjetima, kriterijima i načinu dodjele potpore u okviru mjere 1.2. ""Privremena obustava ribolovne aktivnosti""",Pravilnik stupa na snagu 10. 1. 2015.,,10.01.2015,,
13650,16773,Naredba o mjerama zaštite životinja od zaraznih i nametničkih bolesti i njihovom financiranju u 2015. godini,"Naredba stupa na snagu 10. 1. 2015.<br/>
Prestaje važiti Naredba o mjerama zaštite životinja od zaraznih i nametničkih bolesti i njihovom financiranju u 2014. godini (Nar. novine, br. 160/13 i 112/14).",,10.01.2015,,
13652,16775,Pravilnik o sadržaju i načinu vođenja registra udruga Republike Hrvatske i registra stranih udruga u Republici Hrvatskoj,"Pravilnik stupa na snagu 15. 1. 2015.<br/>
Prestaje važiti Pravilnik o obrascima i načinu vođenja Registra udruga Republike Hrvatske i Registra stranih udruga u Republici Hrvatskoj (Narodne novine, br. 11/02 i 144/10).",14.01.2015,15.01.2015,,
13654,16777,Tehnički propis kojim se utvrđuju tehničke specifikacije za građevne proizvode u usklađenom području,Tehnički propis stupa na snagu 22. 1. 2015.,21.01.2015,22.01.2015,,
13658,16781,Pravilnik o prestanku važenja Pravilnika o korištenju nastavnih zvanja i njihovih kratica na veleučilištima i visokim školama u Republici Hrvatskoj,"14. 1. 2015. prestaje važiti  Pravilnika o korištenju nastavnih zvanja i njihovih kratica na veleučilištima i visokim školama u Republici Hrvatskoj (Nar. novine, br. 146/08-oglasne stranice).",13.01.2015,,,
13660,16783,Odluka o prirezu porezu na dohodak (Općina Čeminac),"Odluka stupa na snagu 22. 1. 2015.<br/>
Prestaje važiti Odluka o prirezu poreza na dohodak (Općina Čeminac) - Nar. novine, br. 89/02 i 158/02.",21.01.2015,22.01.2015,,
13662,16785,Odluka o donošenju Nacionalnog kurikuluma za rani i predškolski odgoj i obrazovanje,"Odluka stupa na snagu 24. 1. 2015., a Nacionalni kurikulum za rani i predškolski odgoj i obrazovanje primjenjuje se od pedagoške godine 2015./2016.",23.01.2015,24.01.2015,,
13665,16788,"Pravilnik o stavljanju izvan snage Pravilnika o kontinuiranoj plovidbenosti zrakoplova i aeronautičkih proizvoda, dijelova i uređaja, te o ovlaštenju organizacija i osoblja uključenih u te poslove","Pravilnik stupa na snagu 27. 1. 2015.<br/>
Prestaje važiti Pravilnik o kontinuiranoj plovidbenosti zrakoplova i aeronautičkih proizvoda, dijelova i uređaja, te o ovlaštenju organizacija i osoblja uključenih u te poslove (Narodne novine, br. 70/13).",26.01.2015,27.01.2015,,
13680,16803,Rješenje o istovremenom raspuštanju Gradskog vijeća Grada Raba i razrješenju gradonačelnice Grada Raba i njezinog zamjenika,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13681,16804,Rješenje o imenovanju povjerenice Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Gradskog vijeća i gradonačelnika Grada Raba,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13682,16805,Rješenje o istovremenom raspuštanju Gradskog vijeća Grada Hvara i razrješenju gradonačelnika Grada Hvara i njegovog zamjenika,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13683,16806,Rješenje o imenovanju povjerenika Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Gradskog vijeća i gradonačelnika Grada Hvara,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13684,16807,Rješenje o istovremenom raspuštanju Gradskog vijeća Grada Dubrovnika i razrješenju gradonačelnika Grada Dubrovnika i njegovog zamjenika,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13685,16808,Rješenje o imenovanju povjerenika Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Gradskog vijeća i gradonačelnika Grada Dubrovnika,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13686,16809,Rješenje o istovremenom raspuštanju Gradskog vijeća Grada Omiša i razrješenju gradonačelnika Grada Omiša i njegovog zamjenika,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13687,16810,Rješenje o imenovanju povjerenika Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Gradskog vijeća i gradonačelnika Grada Omiša,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13688,16811,Rješenje o istovremenom raspuštanju Gradskog vijeća Grada Korčule i razrješenju gradonačelnika Grada Korčule i njegovog zamjenika,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13689,16812,Rješenje o imenovanju povjerenice Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Gradskog vijeća i gradonačelnika Grada Korčule,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13690,16813,Rješenje o istovremenom raspuštanju Gradskog vijeća Grada Novog Marofa i razrješenju gradonačelnika Grada Novog Marofa i njegovih zamjenika,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13691,16814,Rješenje o imenovanju povjerenice Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Gradskog vijeća i gradonačelnika Grada Novog Marofa,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13692,16815,Rješenje o istovremenom raspuštanju Gradskog vijeća Grada Svetog Ivana Zeline i razrješenju gradonačelnika Grada Svetog Ivana Zeline i njegovih zamjenika,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13693,16816,Rješenje o imenovanju povjerenika Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Gradskog vijeća i gradonačelnika Grada Svetog Ivana Zeline,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13694,16817,Rješenje o istovremenom raspuštanju Gradskog vijeća Grada Zlatara i razrješenju gradonačelnika Grada Zlatara i njegove zamjenice,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13695,16818,Rješenje o imenovanju povjerenice Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Gradskog vijeća i gradonačelnika Grada Zlatara,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13696,16819,Rješenje o istovremenom raspuštanju Općinskog vijeća Općine Kukljica i razrješenju općinskog načelnika Općine Kukljica i njegove zamjenice,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13697,16820,Rješenje o imenovanju povjerenice Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Općinskog vijeća i općinskog načelnika Općine Kukljica,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13698,16821,Rješenje o istovremenom raspuštanju Općinskog vijeća Općine Rugvica i razrješenju općinskog načelnika Općine Rugvica i njegovog zamjenika,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13699,16822,Rješenje o imenovanju povjerenice Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Općinskog vijeća i općinskog načelnika Općine Rugvica,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13700,16823,Rješenje o istovremenom raspuštanju Općinskog vijeća Općine Milna i razrješenju općinskog načelnika Općine Milna i njegovog zamjenika,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13701,16824,Rješenje o imenovanju povjerenice Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Općinskog vijeća i općinskog načelnika Općine Milna,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13702,16825,Rješenje o istovremenom raspuštanju Općinskog vijeća Općine Petlovac i razrješenju općinskog načelnika Općine Petlovac i njegove zamjenice,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13703,16826,Rješenje o imenovanju povjerenika Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Općinskog vijeća i općinskog načelnika Općine Petlovac,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13704,16827,Rješenje o istovremenom raspuštanju Općinskog vijeća Općine Čaglin i razrješenju općinskog načelnika Općine Čaglin i njegovog zamjenika,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13705,16828,Rješenje o imenovanju povjerenice Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Općinskog vijeća i općinskog načelnika Općine Čaglin,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13706,16829,Rješenje o istovremenom raspuštanju Općinskog vijeća Općine Strahoninec i razrješenju općinskog načelnika Općine Strahoninec i njegovog zamjenika,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13707,16830,Rješenje o imenovanju povjerenika Vlade Republike Hrvatske za obavljanje poslova iz nadležnosti Općinskog vijeća i općinskog načelnika Općine Strahoninec,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
13708,16831,Rješenje o istovremenom raspuštanju Općinskog vijeća Općine Lumbarda i razrješenju općinskog načelnika Općine Lumbarda i njegovog zamjenika,Rješenje stupa na snagu 23. 1. 2015.,22.01.2015,23.01.2015,,
